plasmid_1	plasmid_2	distance
pIH290_3	pVA765_74	1.0
pIH290_3	pVA767_225	1.0
pIH290_3	pVA767_46	1.0
pIH290_3	pVA767_57	1.0
pIH290_3	pVA791_17	1.0
pIH290_3	pVA791_270	1.0
pIH290_3	pVA791_4	0.6016198430777018
pIH290_3	pVA791_57	1.0
pIH290_3	pVA791_75	1.0
pIH290_60	pIH290_6	1.0
pIH290_60	pIH290_7	0.5493506493506494
pIH290_60	pIH290_84	0.9487234322563664
pIH290_60	pIH359_178	0.8577515299072185
pIH290_60	pIH359_23	0.9664103775611014
pIH290_60	pIH359_36	1.0
pIH290_60	pIH359_51	0.9247691891683084
pIH290_60	pIH359_5	1.0
pIH290_60	pIH359_74	1.0
pIH290_60	pReSeq_VA61_10	1.0
pIH290_60	pReSeq_VA61_126_A	0.9246397315259591
pIH290_60	pReSeq_VA61_126_B	0.8796472988089754
pIH290_60	pReSeq_VA61_1	1.0
pIH290_60	pReSeq_VA61_41	0.9093242294375439
pIH290_60	pReSeq_VA61_4	1.0
pIH290_60	pVA1046_199	0.8465980127656775
pIH290_60	pVA1046_41	0.9813077418892788
pIH290_60	pVA1046_46	0.048504148523645485
pIH290_60	pVA1046_5	1.0
pIH290_60	pVA1101_139	0.9577712706455221
pIH290_60	pVA1101_21	1.0
pIH290_60	pVA1101_2	1.0
pIH290_60	pVA1101_40	0.05280898876404494
pIH290_60	pVA1101_4	0.007660167130919215
pIH290_60	pVA1101_5	0.0007447402718302465
pIH290_60	pVA1184_286	0.8362341251562808
pIH290_60	pVA1184_82	1.0
pIH290_60	pVA1393_45	0.04195416324628931
pIH290_60	pVA1393_58	0.9355809753160746
pIH290_60	pVA1393_9	1.0
pIH290_60	pVA1505_2	1.0
pIH290_60	pVA1505_371	0.9204777258669474
pIH290_60	pVA1505_46	0.048504148523645485
pIH290_60	pVA1505_61	0.9383595446469698
pIH290_60	pVA1565_200	0.8425676120286899
pIH290_60	pVA1565_35	0.9138544263029658
pIH290_60	pVA1565_46	0.048504148523645485
pIH290_60	pVA1565_5	1.0
pIH290_60	pVA1626_171	0.8670461275251694
pIH290_60	pVA1626_271	0.8134500230308613
pIH290_60	pVA1626_2	1.0
pIH290_60	pVA1626_45	0.03808501784893015
pIH290_60	pVA1626_4	1.0
pIH290_60	pVA1626_57	0.9349148418491484
pIH290_60	pVA1626_87	0.9775613607948938
pIH290_60	pVA1686_122	0.8867375139830229
pIH290_60	pVA1686_2	1.0
pIH290_60	pVA1686_54	0.04073056702625022
pIH290_60	pVA1686_57	0.9349148418491484
pIH290_60	pVA1722_375	0.9428670132262946
pIH290_60	pVA1722_46	0.048504148523645485
pIH290_60	pVA1722_58	0.9356219487038437
pIH290_60	pVA1788_21	0.9637845598110499
pIH290_60	pVA1788_53	0.910028290649196
pIH290_60	pVA1788_57	0.9105490331491712
pIH290_60	pVA1825_122	0.8867375139830229
pIH290_60	pVA1825_2	1.0
pIH290_60	pVA1825_54	0.04073056702625022
pIH290_60	pVA1825_57	0.9349148418491484
pIH290_60	pVA1835_14	1.0
pIH290_60	pVA1835_189	0.8780844903599394
pIH290_60	pVA1835_363	0.9428670132262946
pIH290_60	pVA1835_4	1.0
pIH290_60	pVA1835_58_A	0.1023021828103684
pIH290_60	pVA1835_58_B	0.9355809753160746
pIH290_60	pVA1835_6	1.0
pIH290_60	pVA2067_271	0.8796472988089754
pIH290_60	pVA2067_2	1.0
pIH290_60	pVA2067_45	0.041732300934040345
pIH290_60	pVA2067_4	1.0
pIH290_60	pVA2464_160	0.8980226360465882
pIH290_60	pVA2464_46	0.048504148523645485
pIH290_60	pVA2464_5	1.0
pIH290_60	pVA2464_7	1.0
pIH290_60	pVA2588_5	1.0
pIH290_60	pVA2588_87	0.9775613607948938
pIH290_60	pVA2589_21	0.9637744939083708
pIH290_60	pVA2589_86	0.9015924195564914
pIH290_60	pVA2589_99	0.8721293676383497
pIH290_60	pVA2682_199	0.842616963874449
pIH290_60	pVA2682_52	0.09734345710336467
pIH290_60	pVA2682_9	1.0
pIH290_60	pVA2817_112	0.9775449101796407
pIH290_60	pVA2817_162	0.805126011712838
pIH290_60	pVA2817_1	1.0
pIH290_60	pVA2817_210	0.8980555372770942
pIH290_60	pVA2817_5	1.0
pIH290_60	pVA2817_6	1.0
pIH290_60	pVA3495_148	0.8971507534381786
pIH290_60	pVA3495_29	1.0
pIH290_60	pVA3495_318	0.9673784299532803
pIH290_60	pVA3495_43	0.968775056699732
pIH290_60	pVA3495_4	1.0
pIH290_60	pVA418_110	0.8786438112785419
pIH290_60	pVA418_180	0.7643449365006252
pIH290_60	pVA418_38	1.0
pIH290_60	pVA418_56	0.06324166844311807
pIH290_60	pVA436_0.1	1.0
pIH290_60	pVA436_1	1.0
pIH290_60	pVA436_2_A	1.0
pIH290_60	pVA436_2_B	1.0
pIH290_60	pVA436_41	1.0
pIH290_60	pVA436_52	0.92889555526021
pIH290_60	pVA436_54	0.04073056702625022
pIH290_60	pVA524_189	0.9684148187142199
pIH290_60	pVA524_199	0.8534743699414358
pIH290_60	pVA524_46	0.048504148523645485
pIH290_60	pVA524_4_A	1.0
pIH290_60	pVA524_4_B	1.0
pIH290_60	pVA524_58	0.9355776508635519
pIH290_60	pVA524_5	1.0
pIH290_60	pVA527_214	0.8908172665657695
pIH290_60	pVA527_3	1.0
pIH290_60	pVA527_45	0.03858185610010423
pIH290_60	pVA527_58	0.9355820833906702
pIH290_60	pVA528_281	0.8699907876554583
pIH290_60	pVA528_2	1.0
pIH290_60	pVA528_44	0.9157044139824881
pIH290_60	pVA528_96	0.9069388695137198
pIH290_60	pVA544_3	1.0
pIH290_60	pVA544_51	0.9247691891683084
pIH290_60	pVA544_8	0.5780715213029624
pIH290_60	pVA569_107	0.962196486148582
pIH290_60	pVA569_47	0.9181086138384879
pIH290_60	pVA569_68	1.0
pIH290_60	pVA585_226	1.0
pIH290_60	pVA585_53	0.9299161613893255
pIH290_60	pVA605_296	0.8179903928406922
pIH290_60	pVA605_65	0.894600908073962
pIH290_60	pVA605_91	0.2773738237810094
pIH290_60	pVA61_126	0.9246397315259591
pIH290_60	pVA61_57	0.9349148418491484
pIH290_60	pVA634_102	0.9590050667894979
pIH290_60	pVA634_25	1.0
pIH290_60	pVA634_271	0.8938770810028295
pIH290_60	pVA634_2	1.0
pIH290_60	pVA634_3	1.0
pIH290_60	pVA634_4	1.0
pIH290_60	pVA634_54	0.04073056702625022
pIH290_60	pVA634_6	1.0
pIH290_60	pVA634_75	0.9904586431532539
pIH290_60	pVA692_270	0.8828551687833125
pIH290_60	pVA692_2	1.0
pIH290_60	pVA692_45	0.041732300934040345
pIH290_60	pVA692_4	1.0
pIH290_60	pVA754_184	0.8724748305586629
pIH290_60	pVA754_27	0.883759333716255
pIH290_60	pVA754_3	1.0
pIH290_60	pVA754_4	1.0
pIH290_60	pVA754_57	0.9347026310742246
pIH290_60	pVA754_5	1.0
pIH290_60	pVA754_9	1.0
pIH290_60	pVA765_0.7	0.0
pIH290_60	pVA765_1_A	1.0
pIH290_60	pVA765_1_B	1.0
pIH290_60	pVA765_275	0.8180068434559453
pIH290_60	pVA765_45	0.03858185610010423
pIH290_60	pVA765_4_A	1.0
pIH290_60	pVA765_4_B	1.0
pIH290_60	pVA765_72	1.0
pIH290_60	pVA765_74	0.9871027176416398
pIH290_60	pVA767_225	0.9297558728696453
pIH290_60	pVA767_46	0.048504148523645485
pIH290_60	pVA767_57	0.9344488981463653
pIH290_60	pVA791_17	0.7556599988536711
pIH290_60	pVA791_270	0.8828551687833125
pIH290_60	pVA791_4	1.0
pIH290_60	pVA791_57	0.9344488981463653
pIH290_60	pVA791_75	1.0
pIH290_6	pIH290_7	0.943405124980349
pIH290_6	pIH290_84	1.0
pIH290_6	pIH359_178	0.754441125609181
pIH290_6	pIH359_23	0.9022166326049363
pIH290_6	pIH359_36	1.0
pIH290_6	pIH359_51	0.7063354818424776
pIH290_6	pIH359_5	0.9374453957714486
pIH290_6	pIH359_74	1.0
pIH290_6	pReSeq_VA61_10	0.7379342870617827
pIH290_6	pReSeq_VA61_126_A	1.0
pIH290_6	pReSeq_VA61_126_B	0.7063354818424776
pIH290_6	pReSeq_VA61_1	1.0
pIH290_6	pReSeq_VA61_41	1.0
pIH290_6	pReSeq_VA61_4	1.0
pIH290_6	pVA1046_199	0.754441125609181
pIH290_6	pVA1046_41	0.8195252318817796
pIH290_6	pVA1046_46	1.0
pIH290_6	pVA1046_5	0.5742613523696213
pIH290_6	pVA1101_139	0.9022166326049363
pIH290_6	pVA1101_21	0.7303883037258292
pIH290_6	pVA1101_2	1.0
pIH290_6	pVA1101_40	1.0
pIH290_6	pVA1101_4	1.0
pIH290_6	pVA1101_5	1.0
pIH290_6	pVA1184_286	0.8195252318817796
pIH290_6	pVA1184_82	1.0
pIH290_6	pVA1393_45	1.0
pIH290_6	pVA1393_58	0.7063354818424776
pIH290_6	pVA1393_9	1.0
pIH290_6	pVA1505_2	1.0
pIH290_6	pVA1505_371	1.0
pIH290_6	pVA1505_46	1.0
pIH290_6	pVA1505_61	0.7063354818424776
pIH290_6	pVA1565_200	0.754441125609181
pIH290_6	pVA1565_35	0.902373840591102
pIH290_6	pVA1565_46	1.0
pIH290_6	pVA1565_5	0.576244299028356
pIH290_6	pVA1626_171	0.8193680238956139
pIH290_6	pVA1626_271	1.0
pIH290_6	pVA1626_2	0.7726005575467941
pIH290_6	pVA1626_45	1.0
pIH290_6	pVA1626_4	0.499290780141844
pIH290_6	pVA1626_57	0.7063354818424776
pIH290_6	pVA1626_87	0.8195252318817796
pIH290_6	pVA1686_122	1.0
pIH290_6	pVA1686_2	0.8368536052439912
pIH290_6	pVA1686_54	1.0
pIH290_6	pVA1686_57	0.7063354818424776
pIH290_6	pVA1722_375	1.0
pIH290_6	pVA1722_46	1.0
pIH290_6	pVA1722_58	0.7063354818424776
pIH290_6	pVA1788_21	0.9022166326049363
pIH290_6	pVA1788_53	0.902373840591102
pIH290_6	pVA1788_57	0.8520672850180789
pIH290_6	pVA1825_122	1.0
pIH290_6	pVA1825_2	0.8368536052439912
pIH290_6	pVA1825_54	1.0
pIH290_6	pVA1825_57	0.7063354818424776
pIH290_6	pVA1835_14	1.0
pIH290_6	pVA1835_189	1.0
pIH290_6	pVA1835_363	1.0
pIH290_6	pVA1835_4	0.8920440636474908
pIH290_6	pVA1835_58_A	1.0
pIH290_6	pVA1835_58_B	0.7063354818424776
pIH290_6	pVA1835_6	1.0
pIH290_6	pVA2067_271	0.8196824398679453
pIH290_6	pVA2067_2	0.7698476343223737
pIH290_6	pVA2067_45	1.0
pIH290_6	pVA2067_4	0.5217391304347826
pIH290_6	pVA2464_160	1.0
pIH290_6	pVA2464_46	1.0
pIH290_6	pVA2464_5	0.9374453957714486
pIH290_6	pVA2464_7	0.9446627888696746
pIH290_6	pVA2588_5	0.5045639930083512
pIH290_6	pVA2588_87	0.8195252318817796
pIH290_6	pVA2589_21	0.9022166326049363
pIH290_6	pVA2589_86	0.754441125609181
pIH290_6	pVA2589_99	0.8195252318817796
pIH290_6	pVA2682_199	0.754441125609181
pIH290_6	pVA2682_52	1.0
pIH290_6	pVA2682_9	1.0
pIH290_6	pVA2817_112	0.8195252318817796
pIH290_6	pVA2817_162	1.0
pIH290_6	pVA2817_1	1.0
pIH290_6	pVA2817_210	1.0
pIH290_6	pVA2817_5	1.0
pIH290_6	pVA2817_6	0.5802546769375885
pIH290_6	pVA3495_148	0.7377770790756171
pIH290_6	pVA3495_29	1.0
pIH290_6	pVA3495_318	1.0
pIH290_6	pVA3495_43	0.7377770790756171
pIH290_6	pVA3495_4	1.0
pIH290_6	pVA418_110	0.7225279044175443
pIH290_6	pVA418_180	1.0
pIH290_6	pVA418_38	0.41807322773305633
pIH290_6	pVA418_56	1.0
pIH290_6	pVA436_0.1	1.0
pIH290_6	pVA436_1	0.6816901408450704
pIH290_6	pVA436_2_A	1.0
pIH290_6	pVA436_2_B	1.0
pIH290_6	pVA436_41	1.0
pIH290_6	pVA436_52	0.7063354818424776
pIH290_6	pVA436_54	1.0
pIH290_6	pVA524_189	1.0
pIH290_6	pVA524_199	1.0
pIH290_6	pVA524_46	1.0
pIH290_6	pVA524_4_A	0.4598598598598599
pIH290_6	pVA524_4_B	0.4637859071937147
pIH290_6	pVA524_58	0.7063354818424776
pIH290_6	pVA524_5	1.0
pIH290_6	pVA527_214	1.0
pIH290_6	pVA527_3	0.9110082304526749
pIH290_6	pVA527_45	1.0
pIH290_6	pVA527_58	0.7063354818424776
pIH290_6	pVA528_281	0.8195252318817796
pIH290_6	pVA528_2	0.7700320512820513
pIH290_6	pVA528_44	1.0
pIH290_6	pVA528_96	1.0
pIH290_6	pVA544_3	1.0
pIH290_6	pVA544_51	0.7063354818424776
pIH290_6	pVA544_8	0.943405124980349
pIH290_6	pVA569_107	0.7225279044175443
pIH290_6	pVA569_47	0.7063354818424776
pIH290_6	pVA569_68	0.5374941047005188
pIH290_6	pVA585_226	1.0
pIH290_6	pVA585_53	0.8196824398679453
pIH290_6	pVA605_296	0.8196824398679453
pIH290_6	pVA605_65	1.0
pIH290_6	pVA605_91	1.0
pIH290_6	pVA61_126	1.0
pIH290_6	pVA61_57	0.7063354818424776
pIH290_6	pVA634_102	0.8195252318817796
pIH290_6	pVA634_25	0.7379342870617827
pIH290_6	pVA634_271	0.8195252318817796
pIH290_6	pVA634_2	0.8329466357308585
pIH290_6	pVA634_3	0.881152125279642
pIH290_6	pVA634_4	1.0
pIH290_6	pVA634_54	1.0
pIH290_6	pVA634_6	0.5844992925640622
pIH290_6	pVA634_75	1.0
pIH290_6	pVA692_270	0.8195252318817796
pIH290_6	pVA692_2	0.7698476343223737
pIH290_6	pVA692_45	1.0
pIH290_6	pVA692_4	0.5217391304347826
pIH290_6	pVA754_184	0.7225279044175443
pIH290_6	pVA754_27	1.0
pIH290_6	pVA754_3	0.901095813430739
pIH290_6	pVA754_4	0.9219512195121952
pIH290_6	pVA754_57	0.7063354818424776
pIH290_6	pVA754_5	0.6126315789473684
pIH290_6	pVA754_9	0.9094481999685584
pIH290_6	pVA765_0.7	1.0
pIH290_6	pVA765_1_A	1.0
pIH290_6	pVA765_1_B	1.0
pIH290_6	pVA765_275	0.8195252318817796
pIH290_6	pVA765_45	1.0
pIH290_6	pVA765_4_A	0.5564844587352626
pIH290_6	pVA765_4_B	1.0
pIH290_6	pVA765_72	1.0
pIH290_6	pVA765_74	1.0
pIH290_6	pVA767_225	1.0
pIH290_6	pVA767_46	1.0
pIH290_6	pVA767_57	0.7063354818424776
pIH290_6	pVA791_17	1.0
pIH290_6	pVA791_270	0.8195252318817796
pIH290_6	pVA791_4	0.5787781350482315
pIH290_6	pVA791_57	0.7063354818424776
pIH290_6	pVA791_75	1.0
pIH290_7	pIH290_84	1.0
pIH290_7	pIH359_178	0.9402597402597402
pIH290_7	pIH359_23	0.734025974025974
pIH290_7	pIH359_36	1.0
pIH290_7	pIH359_51	0.9402597402597402
pIH290_7	pIH359_5	1.0
pIH290_7	pIH359_74	1.0
pIH290_7	pReSeq_VA61_10	1.0
pIH290_7	pReSeq_VA61_126_A	1.0
pIH290_7	pReSeq_VA61_126_B	1.0
pIH290_7	pReSeq_VA61_1	1.0
pIH290_7	pReSeq_VA61_41	0.27935064935064935
pIH290_7	pReSeq_VA61_4	1.0
pIH290_7	pVA1046_199	0.9402597402597402
pIH290_7	pVA1046_41	1.0
pIH290_7	pVA1046_46	1.0
pIH290_7	pVA1046_5	0.8078524687685902
pIH290_7	pVA1101_139	0.9311688311688312
pIH290_7	pVA1101_21	1.0
pIH290_7	pVA1101_2	1.0
pIH290_7	pVA1101_40	1.0
pIH290_7	pVA1101_4	1.0
pIH290_7	pVA1101_5	1.0
pIH290_7	pVA1184_286	0.5502597402597402
pIH290_7	pVA1184_82	1.0
pIH290_7	pVA1393_45	1.0
pIH290_7	pVA1393_58	0.27935064935064935
pIH290_7	pVA1393_9	1.0
pIH290_7	pVA1505_2	1.0
pIH290_7	pVA1505_371	0.63
pIH290_7	pVA1505_46	1.0
pIH290_7	pVA1505_61	0.27935064935064935
pIH290_7	pVA1565_200	0.9402597402597402
pIH290_7	pVA1565_35	1.0
pIH290_7	pVA1565_46	1.0
pIH290_7	pVA1565_5	0.8078524687685902
pIH290_7	pVA1626_171	1.0
pIH290_7	pVA1626_271	0.6080519480519481
pIH290_7	pVA1626_2	0.754679410593389
pIH290_7	pVA1626_45	1.0
pIH290_7	pVA1626_4	0.8113475177304965
pIH290_7	pVA1626_57	0.27935064935064935
pIH290_7	pVA1626_87	1.0
pIH290_7	pVA1686_122	1.0
pIH290_7	pVA1686_2	0.4442825928623453
pIH290_7	pVA1686_54	0.5494805194805195
pIH290_7	pVA1686_57	0.27935064935064935
pIH290_7	pVA1722_375	1.0
pIH290_7	pVA1722_46	1.0
pIH290_7	pVA1722_58	0.27935064935064935
pIH290_7	pVA1788_21	0.734025974025974
pIH290_7	pVA1788_53	0.9402597402597402
pIH290_7	pVA1788_57	1.0
pIH290_7	pVA1825_122	1.0
pIH290_7	pVA1825_2	0.4442825928623453
pIH290_7	pVA1825_54	0.5494805194805195
pIH290_7	pVA1825_57	0.27935064935064935
pIH290_7	pVA1835_14	1.0
pIH290_7	pVA1835_189	1.0
pIH290_7	pVA1835_363	1.0
pIH290_7	pVA1835_4	0.9079559363525092
pIH290_7	pVA1835_58_A	0.5493506493506494
pIH290_7	pVA1835_58_B	0.27935064935064935
pIH290_7	pVA1835_6	1.0
pIH290_7	pVA2067_271	1.0
pIH290_7	pVA2067_2	0.7076984763432237
pIH290_7	pVA2067_45	1.0
pIH290_7	pVA2067_4	0.8128992375849989
pIH290_7	pVA2464_160	1.0
pIH290_7	pVA2464_46	1.0
pIH290_7	pVA2464_5	1.0
pIH290_7	pVA2464_7	0.9057910778609033
pIH290_7	pVA2588_5	0.84016313847349
pIH290_7	pVA2588_87	1.0
pIH290_7	pVA2589_21	0.734025974025974
pIH290_7	pVA2589_86	0.9402597402597402
pIH290_7	pVA2589_99	1.0
pIH290_7	pVA2682_199	0.9402597402597402
pIH290_7	pVA2682_52	0.2803896103896104
pIH290_7	pVA2682_9	1.0
pIH290_7	pVA2817_112	0.744935064935065
pIH290_7	pVA2817_162	1.0
pIH290_7	pVA2817_1	1.0
pIH290_7	pVA2817_210	1.0
pIH290_7	pVA2817_5	1.0
pIH290_7	pVA2817_6	1.0
pIH290_7	pVA3495_148	1.0
pIH290_7	pVA3495_29	1.0
pIH290_7	pVA3495_318	1.0
pIH290_7	pVA3495_43	0.7019480519480519
pIH290_7	pVA3495_4	1.0
pIH290_7	pVA418_110	1.0
pIH290_7	pVA418_180	0.5501298701298701
pIH290_7	pVA418_38	0.817190340171384
pIH290_7	pVA418_56	0.5493506493506494
pIH290_7	pVA436_0.1	1.0
pIH290_7	pVA436_1	0.3154929577464789
pIH290_7	pVA436_2_A	0.5013571151609151
pIH290_7	pVA436_2_B	1.0
pIH290_7	pVA436_41	1.0
pIH290_7	pVA436_52	0.27935064935064935
pIH290_7	pVA436_54	0.5498701298701298
pIH290_7	pVA524_189	1.0
pIH290_7	pVA524_199	1.0
pIH290_7	pVA524_46	1.0
pIH290_7	pVA524_4_A	0.8552552552552553
pIH290_7	pVA524_4_B	0.7687208445863001
pIH290_7	pVA524_58	0.27935064935064935
pIH290_7	pVA524_5	1.0
pIH290_7	pVA527_214	1.0
pIH290_7	pVA527_3	0.8377057613168725
pIH290_7	pVA527_45	1.0
pIH290_7	pVA527_58	0.27935064935064935
pIH290_7	pVA528_281	0.5502597402597402
pIH290_7	pVA528_2	0.6530448717948718
pIH290_7	pVA528_44	0.27935064935064935
pIH290_7	pVA528_96	1.0
pIH290_7	pVA544_3	1.0
pIH290_7	pVA544_51	0.9402597402597402
pIH290_7	pVA544_8	0.0
pIH290_7	pVA569_107	0.5698701298701299
pIH290_7	pVA569_47	1.0
pIH290_7	pVA569_68	1.0
pIH290_7	pVA585_226	1.0
pIH290_7	pVA585_53	0.27935064935064935
pIH290_7	pVA605_296	0.5502597402597402
pIH290_7	pVA605_65	1.0
pIH290_7	pVA605_91	1.0
pIH290_7	pVA61_126	1.0
pIH290_7	pVA61_57	0.27935064935064935
pIH290_7	pVA634_102	1.0
pIH290_7	pVA634_25	1.0
pIH290_7	pVA634_271	1.0
pIH290_7	pVA634_2	0.0
pIH290_7	pVA634_3	0.9021252796420581
pIH290_7	pVA634_4	1.0
pIH290_7	pVA634_54	0.5493506493506494
pIH290_7	pVA634_6	1.0
pIH290_7	pVA634_75	0.9311688311688312
pIH290_7	pVA692_270	0.5502597402597402
pIH290_7	pVA692_2	0.7076984763432237
pIH290_7	pVA692_45	1.0
pIH290_7	pVA692_4	0.8128992375849989
pIH290_7	pVA754_184	1.0
pIH290_7	pVA754_27	1.0
pIH290_7	pVA754_3	0.8252318066872717
pIH290_7	pVA754_4	0.848780487804878
pIH290_7	pVA754_57	0.27935064935064935
pIH290_7	pVA754_5	0.8635406698564594
pIH290_7	pVA754_9	0.9281818181818182
pIH290_7	pVA765_0.7	1.0
pIH290_7	pVA765_1_A	1.0
pIH290_7	pVA765_1_B	1.0
pIH290_7	pVA765_275	0.5502597402597402
pIH290_7	pVA765_45	1.0
pIH290_7	pVA765_4_A	0.8456591639871383
pIH290_7	pVA765_4_B	1.0
pIH290_7	pVA765_72	1.0
pIH290_7	pVA765_74	1.0
pIH290_7	pVA767_225	1.0
pIH290_7	pVA767_46	1.0
pIH290_7	pVA767_57	0.27935064935064935
pIH290_7	pVA791_17	1.0
pIH290_7	pVA791_270	0.5502597402597402
pIH290_7	pVA791_4	0.8640943193997856
pIH290_7	pVA791_57	0.27935064935064935
pIH290_7	pVA791_75	1.0
pIH290_84	pIH359_178	0.8220187186391621
pIH290_84	pIH359_23	0.8762080666638031
pIH290_84	pIH359_36	0.9077955430370309
pIH290_84	pIH359_51	0.9462085216517944
pIH290_84	pIH359_5	1.0
pIH290_84	pIH359_74	0.9971179249059323
pIH290_84	pReSeq_VA61_10	1.0
pIH290_84	pReSeq_VA61_126_A	0.9660146380232737
pIH290_84	pReSeq_VA61_126_B	0.9414123201385511
pIH290_84	pReSeq_VA61_1	1.0
pIH290_84	pReSeq_VA61_41	0.9644076414614658
pIH290_84	pReSeq_VA61_4	0.8020833333333334
pIH290_84	pVA1046_199	0.8046998256248443
pIH290_84	pVA1046_41	0.9330373128983742
pIH290_84	pVA1046_46	0.969563051060419
pIH290_84	pVA1046_5	1.0
pIH290_84	pVA1101_139	0.9052680276627798
pIH290_84	pVA1101_21	1.0
pIH290_84	pVA1101_2	1.0
pIH290_84	pVA1101_40	0.9858085002442599
pIH290_84	pVA1101_4	0.7149489322191271
pIH290_84	pVA1101_5	1.0
pIH290_84	pVA1184_286	0.9247577134316319
pIH290_84	pVA1184_82	1.0
pIH290_84	pVA1393_45	0.9730659152929692
pIH290_84	pVA1393_58	0.9603165046873656
pIH290_84	pVA1393_9	1.0
pIH290_84	pVA1505_2	1.0
pIH290_84	pVA1505_371	0.9361217541903417
pIH290_84	pVA1505_46	0.9695847143692727
pIH290_84	pVA1505_61	0.9623094642944665
pIH290_84	pVA1565_200	0.8046998256248443
pIH290_84	pVA1565_35	0.9121180720867057
pIH290_84	pVA1565_46	0.969563051060419
pIH290_84	pVA1565_5	1.0
pIH290_84	pVA1626_171	0.9439864295797202
pIH290_84	pVA1626_271	0.9269522306971447
pIH290_84	pVA1626_2	1.0
pIH290_84	pVA1626_45	0.9692516589649811
pIH290_84	pVA1626_4	1.0
pIH290_84	pVA1626_57	0.9599061522419187
pIH290_84	pVA1626_87	0.13668877000272828
pIH290_84	pVA1686_122	0.9795020225145609
pIH290_84	pVA1686_2	1.0
pIH290_84	pVA1686_54	0.9744410689272526
pIH290_84	pVA1686_57	0.9599061522419187
pIH290_84	pVA1722_375	0.9250661320743526
pIH290_84	pVA1722_46	0.969563051060419
pIH290_84	pVA1722_58	0.9603417451694973
pIH290_84	pVA1788_21	0.8665308201732043
pIH290_84	pVA1788_53	0.6690924657534247
pIH290_84	pVA1788_57	0.9629661602209945
pIH290_84	pVA1825_122	0.9795020225145609
pIH290_84	pVA1825_2	1.0
pIH290_84	pVA1825_54	0.9744410689272526
pIH290_84	pVA1825_57	0.9599061522419187
pIH290_84	pVA1835_14	1.0
pIH290_84	pVA1835_189	0.9606647607976181
pIH290_84	pVA1835_363	0.9250661320743526
pIH290_84	pVA1835_4	1.0
pIH290_84	pVA1835_58_A	0.9807128240109141
pIH290_84	pVA1835_58_B	0.9603165046873656
pIH290_84	pVA1835_6	1.0
pIH290_84	pVA2067_271	0.9414123201385511
pIH290_84	pVA2067_2	1.0
pIH290_84	pVA2067_45	0.968828345129013
pIH290_84	pVA2067_4	1.0
pIH290_84	pVA2464_160	0.9668924449294789
pIH290_84	pVA2464_46	0.969563051060419
pIH290_84	pVA2464_5	1.0
pIH290_84	pVA2464_7	1.0
pIH290_84	pVA2588_5	1.0
pIH290_84	pVA2588_87	0.13668877000272828
pIH290_84	pVA2589_21	0.8664937230740724
pIH290_84	pVA2589_86	0.784652613847997
pIH290_84	pVA2589_99	0.13668877000272828
pIH290_84	pVA2682_199	0.8152216462438168
pIH290_84	pVA2682_52	0.951053717834624
pIH290_84	pVA2682_9	1.0
pIH290_84	pVA2817_112	0.11107816040141871
pIH290_84	pVA2817_162	0.9438915315358062
pIH290_84	pVA2817_1	1.0
pIH290_84	pVA2817_210	0.9412581108171908
pIH290_84	pVA2817_5	1.0
pIH290_84	pVA2817_6	1.0
pIH290_84	pVA3495_148	0.9280079714356888
pIH290_84	pVA3495_29	1.0
pIH290_84	pVA3495_318	0.9614832564263769
pIH290_84	pVA3495_43	0.8932899589929211
pIH290_84	pVA3495_4	1.0
pIH290_84	pVA418_110	0.8368821247672033
pIH290_84	pVA418_180	0.9620645069453506
pIH290_84	pVA418_38	1.0
pIH290_84	pVA418_56	0.9750408583812975
pIH290_84	pVA436_0.1	1.0
pIH290_84	pVA436_1	1.0
pIH290_84	pVA436_2_A	1.0
pIH290_84	pVA436_2_B	1.0
pIH290_84	pVA436_41	1.0
pIH290_84	pVA436_52	0.9720898441208301
pIH290_84	pVA436_54	0.9744410689272526
pIH290_84	pVA524_189	0.9209024803976228
pIH290_84	pVA524_199	0.9239154932918945
pIH290_84	pVA524_46	0.969563051060419
pIH290_84	pVA524_4_A	1.0
pIH290_84	pVA524_4_B	1.0
pIH290_84	pVA524_58	0.9603144567535953
pIH290_84	pVA524_5	1.0
pIH290_84	pVA527_214	0.8823382878020427
pIH290_84	pVA527_3	1.0
pIH290_84	pVA527_45	0.968828345129013
pIH290_84	pVA527_58	0.9603171872849869
pIH290_84	pVA528_281	0.9216498024934461
pIH290_84	pVA528_2	1.0
pIH290_84	pVA528_44	0.9669120129650888
pIH290_84	pVA528_96	0.9659553267458274
pIH290_84	pVA544_3	0.0
pIH290_84	pVA544_51	0.9462085216517944
pIH290_84	pVA544_8	0.9125457335064322
pIH290_84	pVA569_107	0.8304883690584928
pIH290_84	pVA569_47	0.972520656813069
pIH290_84	pVA569_68	1.0
pIH290_84	pVA585_226	0.970427397065278
pIH290_84	pVA585_53	0.9724904558724455
pIH290_84	pVA605_296	0.9215904912159998
pIH290_84	pVA605_65	0.9374666361625867
pIH290_84	pVA605_91	0.9833335310375915
pIH290_84	pVA61_126	0.9660146380232737
pIH290_84	pVA61_57	0.9599061522419187
pIH290_84	pVA634_102	0.11265584038149012
pIH290_84	pVA634_25	1.0
pIH290_84	pVA634_271	0.9446032668651617
pIH290_84	pVA634_2	1.0
pIH290_84	pVA634_3	1.0
pIH290_84	pVA634_4	1.0
pIH290_84	pVA634_54	0.9744410689272526
